delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,400,unexp,147,3,12,space,2.9385452999995323,None,65,1,[2.5830206000000544],[2.5830434999998033],12,3,147,0,987.7445867000001,,987.7295330000002,987.7445867000001,988.7446857,988.7446857,988.7446857,991.6884752000001,space,2.9385452999995323,None,991.6897438999999,991.8028382666669,992.1376407000002,992.1020179000002,992.1027829999998,992.1376407000002,992.1376407000002,992.1376407000002,994.7218984000006,65,1,[2.5830206000000544],[2.5830434999998033],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,148,4,12,space,0.4366749999999229,None,60,1,[2.5205947000004016],[2.5206120000002556],12,4,148,11,994.7361972000003,,994.7223884,994.7361972000003,995.7363273000005,995.7363273000005,995.7363273000005,996.1886036999999,space,0.4366749999999229,None,996.1898667999999,996.9030296666667,997.2366426000003,997.2013663000002,997.2021841000001,997.2366426000003,997.2366426000003,997.2366426000003,999.7579765000005,60,1,[2.5205947000004016],[2.5206120000002556],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,149,5,12,space,2.4020832999995037,None,076,1,[4.950235600000269],[4.950246500000503],12,5,149,3,999.7693249999998,,999.7582127000001,999.7693249999998,1000.7698918000001,1000.7698918000001,1000.7698918000001,1003.1880904000004,space,2.4020832999995037,None,1003.1893744000004,1003.3032441666671,1003.6366855000001,1003.6014249000004,1003.6022089000003,1003.6366855000001,1003.6366855000001,1003.6366855000001,1008.5876321000001,076,1,[4.950235600000269],[4.950246500000503],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,150,6,12,space,0.8845971000000645,None,95,1,[2.2519664000001285],[2.251976999999897],12,6,150,1,1008.6032474999997,,1008.5878816999998,1008.6032474999997,1009.5869786999997,1009.5869786999997,1009.6034818000003,1010.4885952,space,0.8845971000000645,None,1010.4897797999997,1010.903653666667,1011.2371170000001,1011.2014666,1011.2021820000004,1011.2371170000001,1011.2371170000001,1011.2371170000001,1013.4900271000001,95,1,[2.2519664000001285],[2.251976999999897],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,151,7,12,space,0.8234787000001234,None,26,1,[2.8010026000001744],[2.8010255999997753],12,7,151,8,1013.5037235000004,,1013.4903094000006,1013.5037235000004,1014.5038147999999,1014.5038147999999,1014.5038147999999,1015.3396147999997,space,0.8234787000001234,None,1015.3408684999999,1016.0539155666663,1016.3871783,1016.3513453999999,1016.3521065,1016.3871783,1016.3871783,1016.3871783,1019.1895162000005,26,1,[2.8010026000001744],[2.8010255999997753],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,152,8,12,space,0.5400674000002255,None,37,1,[1.8832480000000942],[1.8832717000004777],12,8,152,6,1019.2039958,,1019.1900299000004,1019.2039958,1020.2040395999998,1020.2040395999998,1020.2040395999998,1020.7560808000003,space,0.5400674000002255,None,1020.7573806000005,1020.8706905666666,1021.2052568000004,1021.1715263000001,1021.1723392999997,1021.2052568000004,1021.2052568000004,1021.2052568000004,1023.0897418,37,1,[1.8832480000000942],[1.8832717000004777],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,153,9,12,space,0.3470517999994627,None,59,1,[1.9367664000001241],[1.9367881999996825],12,9,153,2,1023.1040619,,1023.0902185,1023.1040619,1024.1042142000001,1024.1042142000001,1024.1042142000001,1024.4565054999998,space,0.3470517999994627,None,1024.4577268999997,1025.1709905666664,1025.5042981000001,1025.4713992000002,1025.4721203000004,1025.5042981000001,1025.5042981000001,1025.5042981000001,1027.4423124999998,59,1,[1.9367664000001241],[1.9367881999996825],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,154,10,12,space,1.192002599999796,None,576,1,[2.843308900000011],[2.8433310999998866],12,10,154,4,1027.4544906000006,,1027.4428008,1027.4544906000006,1028.4543696000005,1028.4543696000005,1028.4543696000005,1029.6569475000001,space,1.192002599999796,None,1029.6581986000006,1030.071181666667,1030.4116817,1030.3714713000004,1030.3723096999997,1030.4116817,1030.4116817,1030.4116817,1033.2560995999997,576,1,[2.843308900000011],[2.8433310999998866],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,155,11,12,space,0.833613100000548,None,475 ,1,[2.8610908000000563],[2.8611008999996557],12,11,155,5,1033.2709368,,1033.2565043,1033.2709368,1034.2709850000006,1034.2709850000006,1034.2709850000006,1035.1062183,space,0.833613100000548,None,1035.107114,1035.8212415666665,1036.1461532999997,1036.1210784,1036.1216598000005,1036.1461532999997,1036.1461532999997,1036.1461532999997,1039.0080382,475 ,1,[2.8610908000000563],[2.8611008999996557],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,156,0,13,space,2.633670200000779,None,563 ,1,[2.6842655000000377],[2.684291100000337],13,0,156,0,1039.0212020000004,,1039.0083043,1039.0212020000004,1040.0216391999998,1040.0216391999998,1040.0216391999998,1042.6574943,space,2.633670200000779,None,1042.6586794,1042.771796366667,1043.1049912000003,1043.0715169999999,1043.0723666,1043.1049912000003,1043.1049912000003,1043.1049912000003,1045.7907077000004,563 ,1,[2.6842655000000377],[2.684291100000337],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,157,1,13,space,2.6939034999995783,None,457,1,[2.4172405999997864],[2.4172497999998086],13,1,157,6,1045.8051067000001,,1045.7912725,1045.8051067000001,1046.8053022,1046.8053022,1046.8053022,1049.5076401000001,space,2.6939034999995783,None,1049.5088664,1049.6221250666665,1049.9553686000004,1049.9218363000005,1049.9228886000005,1049.9553686000004,1049.9553686000004,1049.9553686000004,1052.3733581000001,457,1,[2.4172405999997864],[2.4172497999998086],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,158,2,13,space,0.7229246000006242,None,445,1,[1.75112050000007],[1.751154999999926],13,2,158,10,1052.3884088,,1052.3735885,1052.3884088,1053.3888448000002,1053.3888448000002,1053.3888448000002,1054.1242475000004,space,0.7229246000006242,None,1054.1254498000003,1054.5389010666665,1054.8720331999998,1054.8413905000002,1054.8421045,1054.8720331999998,1054.8720331999998,1054.8720331999998,1056.6246480000004,445,1,[1.75112050000007],[1.751154999999926],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,159,3,13,space,0.7388016999993852,None,569,1,[2.369104800000059],[2.3691263000000617],13,3,159,9,1056.6388797000004,,1056.6251926,1056.6388797000004,1057.6388819999997,1057.6388819999997,1057.6388819999997,1058.3909681999999,space,0.7388016999993852,None,1058.3922263999998,1058.5057897666663,1058.8390821999997,1058.8012531,1058.8019740000004,1058.8390821999997,1058.8390821999997,1058.8390821999997,1061.2094149999998,569,1,[2.369104800000059],[2.3691263000000617],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,160,4,13,space,1.1914951999997356,None,67,1,[1.5413830999996208],[1.541404099999454],13,4,160,8,1061.2223293000002,,1061.2098968000005,1061.2223293000002,1062.2225138,1062.2225138,1062.2225138,1063.4248954,space,1.1914951999997356,None,1063.4260991000006,1064.1393882666669,1064.4726592000002,1064.4415212,1064.4444341000003,1064.4726592000002,1064.4726592000002,1064.4726592000002,1066.0153835000006,67,1,[1.5413830999996208],[1.541404099999454],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,161,5,13,space,0.4850151000000551,None,49,1,[2.021093999999721],[2.0211158000001888],13,5,161,11,1066.0314160000003,,1066.0159147999998,1066.0314160000003,1067.0149678000002,1067.0149678000002,1067.0314640000001,1067.5166851,space,0.4850151000000551,None,1067.5179295000003,1068.2313256666664,1068.5604448,1068.5315068000004,1068.5340239000002,1068.5604448,1068.5604448,1068.5604448,1070.5827182999997,49,1,[2.021093999999721],[2.0211158000001888],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,162,6,13,space,0.38818110000011075,None,574,1,[2.217040900000029],[2.2170621000004758],13,6,162,4,1070.5985146999997,,1070.5831739,1070.5985146999997,1071.5983591999998,1071.5983591999998,1071.5983591999998,1072.0000835000005,space,0.38818110000011075,None,1072.0013038000002,1072.406464766667,1072.7314110000002,1072.7013005000003,1072.7020245999997,1072.7314110000002,1072.7314110000002,1072.7314110000002,1074.9498890999998,574,1,[2.217040900000029],[2.2170621000004758],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,163,7,13,space,0.9284976999997525,None,378 ,1,[4.101032200000191],[4.101066499999433],13,7,163,2,1074.9651246999997,,1074.9504785000004,1074.9651246999997,1075.9652324000003,1075.9652324000003,1075.9652324000003,1076.9006589000005,space,0.9284976999997525,None,1076.9018845000005,1077.6065965666664,1077.9402585000003,1077.9012169000002,1077.9019287000006,1077.9402585000003,1077.9402585000003,1077.9402585000003,1082.0429633999997,378 ,1,[4.101032200000191],[4.101066499999433],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,164,8,13,space,1.1035993000004964,None,457 ,1,[4.001503299999968],[4.001527200000055],13,8,164,3,1082.056782,,1082.0434415000004,1082.056782,1083.0568202999998,1083.0568202999998,1083.0568202999998,1084.1759426000003,space,1.1035993000004964,None,1084.1771814999997,1084.2902760666664,1084.6234709000005,1084.5913373999997,1084.5920806,1084.6234709000005,1084.6234709000005,1084.6234709000005,1088.6261873999997,457 ,1,[4.001503299999968],[4.001527200000055],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,165,9,13,space,0.8856292999998914,None,493,1,[8.994663700000274],[8.994686900000488],13,9,165,5,1088.6403516000005,,1088.6266769999997,1088.6403516000005,1089.6404696000004,1089.6404696000004,1089.6404696000004,1090.5425941999997,space,0.8856292999998914,None,1090.5438054,1091.2571410666667,1091.5903233000004,1091.5610260999997,1091.5616612999997,1091.5903233000004,1091.5903233000004,1091.5903233000004,1100.5862721999997,493,1,[8.994663700000274],[8.994686900000488],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,166,10,13,space,0.49375489999965794,None,53,1,[4.768650699999853],[4.768663699999706],13,10,166,1,1100.5995812000006,,1100.5867775000002,1100.5995812000006,1101.5992984999998,1101.5992984999998,1101.5992984999998,1102.1017146,space,0.49375489999965794,None,1102.1031359000003,1102.5076542666663,1102.8414288,1102.8113392999999,1102.8120574999998,1102.8414288,1102.8414288,1102.8414288,1107.6110818000002,53,1,[4.768650699999853],[4.768663699999706],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,167,11,13,space,0.4953037999994194,None,754,1,[4.453030499999841],[4.453053700000055],13,11,167,7,1107.6246586000002,,1107.6116179000005,1107.6246586000002,1108.6246347000001,1108.6246347000001,1108.6246347000001,1109.1266353000005,space,0.4953037999994194,None,1109.1278733000004,1109.5413234666664,1109.8745998999998,1109.8414103,1109.8423329000002,1109.8745998999998,1109.8745998999998,1109.8745998999998,1114.3289465000003,754,1,[4.453030499999841],[4.453053700000055],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,168,0,14,space,1.2585517000006803,None,704,1,[6.92632390000017],[6.92635109999992],14,0,168,0,1114.3413250999997,,1114.3294278999997,1114.3413250999997,1115.3419387999998,1115.3419387999998,1115.3419387999998,1116.6104155999997,space,1.2585517000006803,None,1116.6116063000004,1116.7250143666668,1117.0583446000005,1117.0212020000004,1117.0219149999998,1117.0583446000005,1117.0583446000005,1117.0583446000005,1123.9860671000001,704,1,[6.92632390000017],[6.92635109999992],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,169,1,14,space,0.4616738000004261,None,153,1,[5.618257199999789],[5.618269300000065],14,1,169,9,1124.0006165,,1123.9865412000004,1124.0006165,1125.0006530000005,1125.0006530000005,1125.0006530000005,1125.4691834999999,space,0.4616738000004261,None,1125.4704530000004,1125.5753327666669,1125.9088131000003,1125.8711374999998,1125.8718561,1125.9088131000003,1125.9088131000003,1125.9088131000003,1131.5278684,153,1,[5.618257199999789],[5.618269300000065],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,170,2,14,space,1.2847149999997782,None,47 ,1,[3.6418698999996195],[3.6418919999996433],14,2,170,8,1131.5421461,,1131.5281975000003,1131.5421461,1132.5423265000004,1132.5423265000004,1132.5423265000004,1133.8443848000002,space,1.2847149999997782,None,1133.8452453000004,1134.5592971666672,1134.8936338999997,1134.8613429000002,1134.8620616000003,1134.8936338999997,1134.8936338999997,1134.8936338999997,1138.5367511999998,47 ,1,[3.6418698999996195],[3.6418919999996433],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,171,3,14,space,1.1505912000002354,None,58,1,[3.4171610000003056],[3.4171891000005417],14,3,171,10,1138.5512113,,1138.5372652,1138.5512113,1139.5513285000002,1139.5513285000002,1139.5513285000002,1140.7048067,space,1.1505912000002354,None,1140.7060162000002,1141.1094191666668,1141.4431611000005,1141.4114132,1141.4123064,1141.4431611000005,1141.4431611000005,1141.4431611000005,1144.8615832,58,1,[3.4171610000003056],[3.4171891000005417],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,172,4,14,space,0.8162990000000718,None,37,1,[4.485207400000036],[4.48524929999985],14,4,172,3,1144.8762030000003,,1144.8620556,1144.8762030000003,1145.8761986000004,1145.8761986000004,1145.8761986000004,1146.6959321,space,0.8162990000000718,None,1146.6977196000003,1146.8096199666668,1147.1429819,1147.1111254000002,1147.1118625000004,1147.1429819,1147.1429819,1147.1429819,1151.6293589000002,37,1,[4.485207400000036],[4.48524929999985],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,173,5,14,space,0.8092404999997598,None,30,1,[3.231103300000541],[3.23112620000029],14,5,173,4,1151.6428697000006,,1151.6295886000003,1151.6428697000006,1152.6432611000005,1152.6432611000005,1152.6432611000005,1153.462019,space,0.8092404999997598,None,1153.4632493000004,1153.8765888666665,1154.2140859000006,1154.1811333,1154.1818512000004,1154.2140859000006,1154.2140859000006,1154.2140859000006,1157.4464281000005,30,1,[3.231103300000541],[3.23112620000029],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,174,6,14,space,1.9391375999994125,None,38,1,[3.501416699999936],[3.5014381999999387],14,6,174,7,1157.4600222000004,,1157.4469006000004,1157.4600222000004,1158.4603926000004,1158.4603926000004,1158.4603926000004,1160.4127459000006,space,1.9391375999994125,None,1160.4139634999997,1160.8268885666664,1161.1682370000003,1161.1312199999998,1161.1322156,1161.1682370000003,1161.1682370000003,1161.1682370000003,1164.670842,38,1,[3.501416699999936],[3.5014381999999387],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,175,7,14,space,0.5272284000002401,None,49,1,[2.9049270999994405],[2.9049402000000555],14,7,175,5,1164.6857362000005,,1164.6713124000003,1164.6857362000005,1165.6857346000002,1165.6857346000002,1165.6857346000002,1166.2209718,space,0.5272284000002401,None,1166.2221898000003,1166.9271607666667,1167.2622849000004,1167.2310732,1167.2319260999998,1167.2622849000004,1167.2622849000004,1167.2622849000004,1170.1679399999998,49,1,[2.9049270999994405],[2.9049402000000555],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,176,8,14,space,1.8208258000004207,None,50,1,[2.085447999999815],[2.085467800000515],14,8,176,11,1170.1860044,,1170.1682188,1170.1860044,1171.1694748000004,1171.1694748000004,1171.1860127000004,1173.0047411,space,1.8208258000004207,None,1173.0059519000001,1173.710779466667,1174.0514699999999,1174.0112360999997,1174.0120051999997,1174.0514699999999,1174.0514699999999,1174.0514699999999,1176.1385512000002,50,1,[2.085447999999815],[2.085467800000515],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
